"Kod";"Nazwa";"Wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2406000;"Powiat kłobucki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";67,7;"osoba";"";
2406000;"Powiat kłobucki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";69,0;"osoba";"";
2406000;"Powiat kłobucki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";70,2;"osoba";"";
2406000;"Powiat kłobucki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";70,7;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";61,8;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";60,1;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";58,8;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";57,2;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";56,1;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";55,5;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";55,1;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";54,2;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";53,9;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";53,9;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";54,4;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";55,0;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";55,7;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";56,6;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";57,7;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";58,9;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";60,7;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";62,0;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";64,4;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";65,7;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";66,8;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";67,7;"osoba";"";
2407000;"Powiat lubliniecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";68,7;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";57,6;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";56,2;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";55,1;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";54,0;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";53,5;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";53,3;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";52,8;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";53,0;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";53,5;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";54,0;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";54,6;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";55,7;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";57,0;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";58,5;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";60,5;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";62,3;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";64,3;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";66,2;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";68,6;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";69,6;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";70,5;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";71,3;"osoba";"";
2408000;"Powiat mikołowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";71,4;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";61,5;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";59,5;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";58,2;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";56,8;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";56,0;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";55,5;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";55,0;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";54,9;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";55,4;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";56,1;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";57,0;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";58,1;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";59,5;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";60,8;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";62,5;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";64,4;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";66,2;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";67,7;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";71,6;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";72,7;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";74,4;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";75,6;"osoba";"";
2409000;"Powiat myszkowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";76,6;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";61,6;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";58,9;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";56,5;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";54,5;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";53,2;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";52,4;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";51,8;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";51,3;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";51,3;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";51,7;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";52,0;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";52,9;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";53,8;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";54,8;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";56,3;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";58,0;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";59,5;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";61,0;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";64,5;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";66,1;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";67,8;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";69,5;"osoba";"";
2410000;"Powiat pszczyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";70,7;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";59,1;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";57,5;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";56,4;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";55,2;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";53,9;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";52,6;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";51,9;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";51,4;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";50,9;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";50,8;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";51,3;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";51,9;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";52,9;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";54,1;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";55,5;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";57,1;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";58,6;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";60,4;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";63,9;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";65,3;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";66,4;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";68,1;"osoba";"";
2411000;"Powiat raciborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";69,5;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";61,7;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";60,0;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";58,3;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";56,9;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";55,7;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";54,6;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";54,3;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";54,0;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";53,9;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";54,2;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";54,6;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";55,7;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";56,2;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";57,1;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";58,4;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";60,0;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";61,6;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";63,5;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";66,9;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";68,2;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";69,1;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";70,2;"osoba";"";
2412000;"Powiat rybnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";70,7;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";57,0;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";55,6;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";54,7;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";54,0;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";53,7;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";53,4;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";53,5;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";53,5;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";53,6;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";54,3;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";55,4;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";56,9;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";58,1;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";59,6;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";61,2;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";63,0;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";64,9;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";66,5;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";68,4;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";69,9;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";71,0;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";72,1;"osoba";"";
2413000;"Powiat tarnogórski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";72,6;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";59,6;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";57,8;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";55,7;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";54,2;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";52,9;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";51,7;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";50,9;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";50,7;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";50,3;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";50,7;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";51,2;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";51,9;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";53,1;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";54,6;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";55,7;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";57,5;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";59,2;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";61,1;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";64,8;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";66,4;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";68,0;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";69,1;"osoba";"";
2414000;"Powiat bieruńsko-lędziński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";70,3;"osoba";"";
2415000;"Powiat wodzisławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";59,9;"osoba";"";
2415000;"Powiat wodzisławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";58,7;"osoba";"";
2415000;"Powiat wodzisławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";57,9;"osoba";"";
2415000;"Powiat wodzisławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";56,9;"osoba";"";
2415000;"Powiat wodzisławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";56,3;"osoba";"";
2415000;"Powiat wodzisławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";55,8;"osoba";"";
2415000;"Powiat wodzisławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";55,7;"osoba";"";
2415000;"Powiat wodzisławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";55,9;"osoba";"";
2415000;"Powiat wodzisławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";55,7;"osoba";"";
2415000;"Powiat wodzisławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";56,4;"osoba";"";
2415000;"Powiat wodzisławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";57,2;"osoba";"";
2415000;"Powiat wodzisławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";58,0;"osoba";"";
2415000;"Powiat wodzisławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";59,0;"osoba";"";
2415000;"Powiat wodzisławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";60,0;"osoba";"";
2415000;"Powiat wodzisławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";61,4;"osoba";"";
2415000;"Powiat wodzisławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";62,8;"osoba";"";
2415000;"Powiat wodzisławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";64,3;"osoba";"";
